ts_recv,ts_event,rtype,publisher_id,instrument_id,ts_ref,price,quantity,sequence,ts_in_delta,stat_type,channel_id,update_action,stat_flags,symbol
2025-11-13T18:35:43.603742306Z,2025-11-13T18:35:43.602932951Z,24,1,42140878,,6823.500000000,9223372036854775807,53649165,21069,7,0,1,0,ESH6
2025-11-13T18:36:04.692270647Z,2025-11-13T18:36:04.691807867Z,24,1,294973,,6762.500000000,9223372036854775807,53662264,12741,7,0,1,0,ESZ5
2025-11-13T18:36:04.692696342Z,2025-11-13T18:36:04.692279417Z,24,1,42140878,,6823.250000000,9223372036854775807,53662300,11512,7,0,1,0,ESH6
2025-11-13T18:36:04.692809947Z,2025-11-13T18:36:04.692292109Z,24,1,42140864,,6878.500000000,9223372036854775807,53662313,12140,7,0,1,0,ESM6
2025-11-13T18:36:14.590030687Z,2025-11-13T18:36:14.589442335Z,24,1,294973,,6762.250000000,9223372036854775807,53668067,16426,4,0,1,0,ESZ5
2025-11-13T18:36:14.612626927Z,2025-11-13T18:36:14.612273181Z,24,1,294973,,6762.250000000,9223372036854775807,53668296,13820,7,0,1,0,ESZ5
2025-11-13T18:36:14.613282894Z,2025-11-13T18:36:14.612922267Z,24,1,42140878,,6823.000000000,9223372036854775807,53668327,14501,7,0,1,0,ESH6
2025-11-13T18:36:48.128828832Z,2025-11-13T18:36:48.128569429Z,24,1,42140878,,6823.250000000,9223372036854775807,53689345,12788,4,0,1,0,ESH6
2025-11-13T18:37:00.361728668Z,2025-11-13T18:37:00.360658379Z,24,1,294973,,6761.750000000,9223372036854775807,53694535,11731,4,0,1,0,ESZ5
2025-11-13T18:37:00.361735979Z,2025-11-13T18:37:00.361312149Z,24,1,294973,,6762.000000000,9223372036854775807,53694536,11674,7,0,1,0,ESZ5
2025-11-13T18:37:00.362562472Z,2025-11-13T18:37:00.361770989Z,24,1,42140878,,6822.750000000,9223372036854775807,53694585,15604,7,0,1,0,ESH6
2025-11-13T18:37:01.061868307Z,2025-11-13T18:37:01.061766603Z,24,1,294973,,6761.750000000,9223372036854775807,53695195,13424,7,0,1,0,ESZ5
2025-11-13T18:37:01.062187348Z,2025-11-13T18:37:01.061886617Z,24,1,42140864,,6877.750000000,9223372036854775807,53695216,11404,7,0,1,0,ESM6
2025-11-13T18:37:01.076657852Z,2025-11-13T18:37:01.076542291Z,24,1,42140878,,6822.500000000,9223372036854775807,53695350,13369,7,0,1,0,ESH6
2025-11-13T18:37:03.207512756Z,2025-11-13T18:37:03.206980073Z,24,1,294973,,6761.500000000,9223372036854775807,53696941,14011,4,0,1,0,ESZ5
2025-11-13T18:37:03.207932984Z,2025-11-13T18:37:03.207615401Z,24,1,294973,,6761.500000000,9223372036854775807,53696949,14143,7,0,1,0,ESZ5
2025-11-13T18:37:03.211526290Z,2025-11-13T18:37:03.211084833Z,24,1,294973,,6761.250000000,9223372036854775807,53697004,13940,4,0,1,0,ESZ5
2025-11-13T18:37:03.211636868Z,2025-11-13T18:37:03.211535111Z,24,1,42140878,,6822.250000000,9223372036854775807,53697008,11747,7,0,1,0,ESH6
2025-11-13T18:37:03.573912305Z,2025-11-13T18:37:03.573676669Z,24,1,294973,,6761.250000000,9223372036854775807,53697374,13998,7,0,1,0,ESZ5
2025-11-13T18:37:03.574191758Z,2025-11-13T18:37:03.573924165Z,24,1,42140878,,6822.000000000,9223372036854775807,53697396,11902,7,0,1,0,ESH6
2025-11-13T18:37:05.752408127Z,2025-11-13T18:37:05.751917649Z,24,1,294973,,6761.000000000,9223372036854775807,53698993,14012,4,0,1,0,ESZ5
2025-11-13T18:37:05.769326549Z,2025-11-13T18:37:05.769154861Z,24,1,294973,,6761.000000000,9223372036854775807,53699075,12879,7,0,1,0,ESZ5
2025-11-13T18:37:05.769639171Z,2025-11-13T18:37:05.769346891Z,24,1,42140864,,6877.000000000,9223372036854775807,53699106,11406,7,0,1,0,ESM6
2025-11-13T18:37:05.769767857Z,2025-11-13T18:37:05.769609633Z,24,1,42140878,,6821.750000000,9223372036854775807,53699121,11878,7,0,1,0,ESH6
2025-11-13T18:37:06.434110568Z,2025-11-13T18:37:06.433785261Z,24,1,294973,,6760.750000000,9223372036854775807,53699926,11804,4,0,1,0,ESZ5
2025-11-13T18:37:07.049689044Z,2025-11-13T18:37:07.049504189Z,24,1,294973,,6760.750000000,9223372036854775807,53700285,13395,7,0,1,0,ESZ5
2025-11-13T18:37:07.049930952Z,2025-11-13T18:37:07.049701489Z,24,1,42140878,,6821.500000000,9223372036854775807,53700309,11900,7,0,1,0,ESH6
2025-11-13T18:37:07.421963656Z,2025-11-13T18:37:07.421551805Z,24,1,294973,,6760.500000000,9223372036854775807,53700792,12218,4,0,1,0,ESZ5
2025-11-13T18:37:09.366455832Z,2025-11-13T18:37:09.366187441Z,24,1,294973,,6760.500000000,9223372036854775807,53701879,12534,7,0,1,0,ESZ5
2025-11-13T18:37:09.366911807Z,2025-11-13T18:37:09.366546361Z,24,1,42140878,,6821.250000000,9223372036854775807,53701898,11320,7,0,1,0,ESH6
2025-11-13T18:37:10.029214367Z,2025-11-13T18:37:10.027129675Z,24,1,294973,,6759.750000000,9223372036854775807,53702692,12144,4,0,1,0,ESZ5
2025-11-13T18:37:10.029214367Z,2025-11-13T18:37:10.027129675Z,24,1,294973,,6760.000000000,9223372036854775807,53702692,12144,7,0,1,0,ESZ5
2025-11-13T18:37:10.030865604Z,2025-11-13T18:37:10.029216085Z,24,1,42140878,,6821.000000000,9223372036854775807,53702717,15754,7,0,1,0,ESH6
2025-11-13T18:37:10.031058001Z,2025-11-13T18:37:10.029232019Z,24,1,42140864,,6876.000000000,9223372036854775807,53702720,15951,7,0,1,0,ESM6
2025-11-13T18:37:10.034317299Z,2025-11-13T18:37:10.034130127Z,24,1,42140878,,6820.750000000,9223372036854775807,53702769,13323,7,0,1,0,ESH6
2025-11-13T18:37:31.160102323Z,2025-11-13T18:37:31.159771077Z,24,1,294973,,6759.750000000,9223372036854775807,53714743,12617,7,0,1,0,ESZ5
2025-11-13T18:37:31.160405045Z,2025-11-13T18:37:31.160110479Z,24,1,42140878,,6820.500000000,9223372036854775807,53714767,11408,7,0,1,0,ESH6
2025-11-13T18:37:31.166952969Z,2025-11-13T18:37:31.166154987Z,24,1,294973,,6759.250000000,9223372036854775807,53714906,16848,4,0,1,0,ESZ5
2025-11-13T18:37:31.166967069Z,2025-11-13T18:37:31.166215905Z,24,1,294973,,6759.500000000,9223372036854775807,53714907,11650,7,0,1,0,ESZ5
2025-11-13T18:37:31.167473338Z,2025-11-13T18:37:31.167018621Z,24,1,42140878,,6820.250000000,9223372036854775807,53714965,14568,7,0,1,0,ESH6
2025-11-13T18:37:31.423171595Z,2025-11-13T18:37:31.422882457Z,24,1,294973,,6759.250000000,9223372036854775807,53715302,13975,7,0,1,0,ESZ5
2025-11-13T18:37:31.423606275Z,2025-11-13T18:37:31.423206439Z,24,1,42140864,,6875.250000000,9223372036854775807,53715351,11620,7,0,1,0,ESM6
2025-11-13T18:37:31.423633921Z,2025-11-13T18:37:31.423221723Z,24,1,42140878,,6820.000000000,9223372036854775807,53715353,11788,7,0,1,0,ESH6
2025-11-13T18:37:31.465929305Z,2025-11-13T18:37:31.465542649Z,24,1,294973,,6759.000000000,9223372036854775807,53715509,12982,4,0,1,0,ESZ5
2025-11-13T18:37:31.466191118Z,2025-11-13T18:37:31.465696497Z,24,1,294973,,6759.000000000,9223372036854775807,53715513,12243,7,0,1,0,ESZ5
2025-11-13T18:37:31.466622612Z,2025-11-13T18:37:31.466260525Z,24,1,42140878,,6819.750000000,9223372036854775807,53715564,11526,7,0,1,0,ESH6
2025-11-13T18:37:31.485383338Z,2025-11-13T18:37:31.484468159Z,24,1,294973,,6758.500000000,9223372036854775807,53715707,10723,4,0,1,0,ESZ5
2025-11-13T18:37:31.485436966Z,2025-11-13T18:37:31.485047511Z,24,1,294973,,6758.750000000,9223372036854775807,53715712,12248,7,0,1,0,ESZ5
2025-11-13T18:37:31.486124665Z,2025-11-13T18:37:31.485470739Z,24,1,42140878,,6819.500000000,9223372036854775807,53715729,21142,7,0,1,0,ESH6
2025-11-13T18:37:31.909458173Z,2025-11-13T18:37:31.909164867Z,24,1,294973,,6758.500000000,9223372036854775807,53716548,14384,7,0,1,0,ESZ5
2025-11-13T18:37:31.909706586Z,2025-11-13T18:37:31.909466713Z,24,1,42140878,,6819.250000000,9223372036854775807,53716558,13737,7,0,1,0,ESH6
2025-11-13T18:37:31.909818163Z,2025-11-13T18:37:31.909483461Z,24,1,42140864,,6874.500000000,9223372036854775807,53716573,12161,7,0,1,0,ESM6
2025-11-13T18:37:33.103424498Z,2025-11-13T18:37:33.103090633Z,24,1,294973,,6758.250000000,9223372036854775807,53717985,12522,4,0,1,0,ESZ5
2025-11-13T18:37:33.777263094Z,2025-11-13T18:37:33.777034447Z,24,1,42140878,,6818.500000000,9223372036854775807,53718607,12629,4,0,1,0,ESH6
2025-11-13T18:37:33.837323269Z,2025-11-13T18:37:33.837132815Z,24,1,294973,,6758.250000000,9223372036854775807,53718677,13241,7,0,1,0,ESZ5
2025-11-13T18:37:33.837576488Z,2025-11-13T18:37:33.837331965Z,24,1,42140878,,6819.000000000,9223372036854775807,53718700,11586,7,0,1,0,ESH6
2025-11-13T18:37:33.838031335Z,2025-11-13T18:37:33.837652169Z,24,1,10252,,6987.750000000,9223372036854775807,53718720,14597,7,0,1,0,ESZ6
2025-11-13T18:37:33.838031335Z,2025-11-13T18:37:33.837624811Z,24,1,42140870,,6940.250000000,9223372036854775807,53718720,14597,7,0,1,0,ESU6
2025-11-13T18:37:34.833646479Z,2025-11-13T18:37:34.833320731Z,24,1,294973,,6758.000000000,9223372036854775807,53719682,12673,4,0,1,0,ESZ5
2025-11-13T18:37:34.864813311Z,2025-11-13T18:37:34.864552629Z,24,1,294973,,6758.000000000,9223372036854775807,53719740,13888,7,0,1,0,ESZ5
2025-11-13T18:37:34.865257079Z,2025-11-13T18:37:34.864831785Z,24,1,42140878,,6818.750000000,9223372036854775807,53719783,12807,7,0,1,0,ESH6
2025-11-13T18:37:38.136815747Z,2025-11-13T18:37:38.136510067Z,24,1,294973,,6757.750000000,9223372036854775807,53722943,12646,4,0,1,0,ESZ5
2025-11-13T18:37:38.137080424Z,2025-11-13T18:37:38.136537073Z,24,1,294973,,6757.750000000,9223372036854775807,53722945,13902,7,0,1,0,ESZ5
2025-11-13T18:37:38.137362688Z,2025-11-13T18:37:38.137091871Z,24,1,42140878,,6818.500000000,9223372036854775807,53722960,11564,7,0,1,0,ESH6
2025-11-13T18:37:38.137462192Z,2025-11-13T18:37:38.137101855Z,24,1,42140864,,6873.750000000,9223372036854775807,53722972,11720,7,0,1,0,ESM6
2025-11-13T18:37:38.164386431Z,2025-11-13T18:37:38.164035945Z,24,1,294973,,6757.500000000,9223372036854775807,53723125,13797,4,0,1,0,ESZ5
2025-11-13T18:37:38.586495560Z,2025-11-13T18:37:38.586271777Z,24,1,294973,,6757.500000000,9223372036854775807,53723448,12882,7,0,1,0,ESZ5
2025-11-13T18:37:38.586938542Z,2025-11-13T18:37:38.586530735Z,24,1,42140878,,6818.250000000,9223372036854775807,53723500,11898,7,0,1,0,ESH6
2025-11-13T18:39:18.460970923Z,2025-11-13T18:39:18.460017387Z,24,1,294973,,6757.250000000,9223372036854775807,53784295,12296,4,0,1,0,ESZ5
2025-11-13T18:39:40.353446077Z,2025-11-13T18:39:40.352972257Z,24,1,42140878,,6818.250000000,9223372036854775807,53795366,11897,4,0,1,0,ESH6
2025-11-13T18:39:40.434017130Z,2025-11-13T18:39:40.433757531Z,24,1,42140878,,6818.000000000,9223372036854775807,53795520,13256,4,0,1,0,ESH6
2025-11-13T18:39:40.435134865Z,2025-11-13T18:39:40.434795705Z,24,1,42140878,,6818.000000000,9223372036854775807,53795556,11663,7,0,1,0,ESH6
2025-11-13T18:40:22.563035691Z,2025-11-13T18:40:22.562572539Z,24,1,294973,,6757.250000000,9223372036854775807,53821369,13602,7,0,1,0,ESZ5
2025-11-13T18:40:22.981796878Z,2025-11-13T18:40:22.980972719Z,24,1,294973,,6757.000000000,9223372036854775807,53821785,13870,4,0,1,0,ESZ5
2025-11-13T18:40:26.424082217Z,2025-11-13T18:40:26.423980891Z,24,1,294973,,6757.000000000,9223372036854775807,53824203,12557,7,0,1,0,ESZ5
2025-11-13T18:40:26.424553522Z,2025-11-13T18:40:26.424097431Z,24,1,42140864,,6873.000000000,9223372036854775807,53824248,12188,7,0,1,0,ESM6
2025-11-13T18:40:26.424666972Z,2025-11-13T18:40:26.424236567Z,24,1,42140878,,6817.750000000,9223372036854775807,53824261,11612,7,0,1,0,ESH6
2025-11-13T18:40:34.518214965Z,2025-11-13T18:40:34.517613657Z,24,1,294973,,6756.500000000,9223372036854775807,53829863,15021,4,0,1,0,ESZ5
2025-11-13T18:40:34.518261073Z,2025-11-13T18:40:34.518006719Z,24,1,294973,,6756.750000000,9223372036854775807,53829870,12281,7,0,1,0,ESZ5
2025-11-13T18:40:34.518921311Z,2025-11-13T18:40:34.518307593Z,24,1,42140878,,6817.500000000,9223372036854775807,53829913,15128,7,0,1,0,ESH6
2025-11-13T18:40:34.526983826Z,2025-11-13T18:40:34.526815831Z,24,1,294973,,6756.500000000,9223372036854775807,53829972,13191,7,0,1,0,ESZ5
2025-11-13T18:40:34.527377269Z,2025-11-13T18:40:34.526994019Z,24,1,42140878,,6817.250000000,9223372036854775807,53829993,16371,7,0,1,0,ESH6
2025-11-13T18:40:34.555412692Z,2025-11-13T18:40:34.555028433Z,24,1,294973,,6756.250000000,9223372036854775807,53830170,12844,4,0,1,0,ESZ5
2025-11-13T18:40:36.878590403Z,2025-11-13T18:40:36.877930967Z,24,1,294973,,6756.000000000,9223372036854775807,53831940,11739,4,0,1,0,ESZ5
2025-11-13T18:40:36.878597322Z,2025-11-13T18:40:36.878364751Z,24,1,294973,,6756.250000000,9223372036854775807,53831941,11316,7,0,1,0,ESZ5
2025-11-13T18:40:36.879101019Z,2025-11-13T18:40:36.878615013Z,24,1,42140864,,6872.250000000,9223372036854775807,53831992,12574,7,0,1,0,ESM6
2025-11-13T18:40:36.879178622Z,2025-11-13T18:40:36.878648843Z,24,1,42140878,,6817.000000000,9223372036854775807,53832001,11623,7,0,1,0,ESH6
2025-11-13T19:07:17.177100144Z,2025-11-13T19:07:17.176866525Z,24,1,42140864,,6878.250000000,9223372036854775807,54915949,11397,4,0,1,0,ESM6
2025-11-13T19:09:20.371578975Z,2025-11-13T19:09:20.371057769Z,24,1,42007065,,60.250000000,9223372036854775807,54984503,12638,7,0,1,0,ESZ5-ESH6
2025-11-13T19:09:20.371727445Z,2025-11-13T19:09:20.371605693Z,24,1,42006622,,114.500000000,9223372036854775807,54984507,11525,7,0,1,0,ESZ5-ESM6
2025-11-13T19:09:20.371734725Z,2025-11-13T19:09:20.371606691Z,24,1,42018017,,54.250000000,9223372036854775807,54984508,11964,7,0,1,0,ESH6-ESM6
2025-11-13T19:09:22.497658575Z,2025-11-13T19:09:22.497332529Z,24,1,42007065,,60.150000000,9223372036854775807,54985107,13182,4,0,1,0,ESZ5-ESH6
2025-11-13T19:22:29.664316287Z,2025-11-13T19:22:29.663813273Z,24,1,42007065,,60.150000000,9223372036854775807,55410534,14579,7,0,1,0,ESZ5-ESH6
2025-11-13T19:22:29.664473711Z,2025-11-13T19:22:29.664343343Z,24,1,42006622,,114.300000000,9223372036854775807,55410539,12133,7,0,1,0,ESZ5-ESM6
2025-11-13T19:22:29.664480876Z,2025-11-13T19:22:29.664343997Z,24,1,42018017,,54.150000000,9223372036854775807,55410540,11500,7,0,1,0,ESH6-ESM6
2025-11-13T19:42:42.405496818Z,2025-11-13T19:42:42.405352947Z,24,1,42007065,,60.100000000,9223372036854775807,56120725,12963,7,0,1,0,ESZ5-ESH6
2025-11-13T19:42:42.405640104Z,2025-11-13T19:42:42.405518923Z,24,1,42006622,,114.200000000,9223372036854775807,56120727,11540,7,0,1,0,ESZ5-ESM6
2025-11-13T19:42:42.405650287Z,2025-11-13T19:42:42.405520287Z,24,1,42018017,,54.100000000,9223372036854775807,56120728,11354,7,0,1,0,ESH6-ESM6
2025-11-13T19:43:59.000612019Z,2025-11-13T19:43:59.000057873Z,24,1,42007065,,60.100000000,9223372036854775807,56166307,13484,4,0,1,0,ESZ5-ESH6
2025-11-13T19:44:35.566310187Z,2025-11-13T19:44:35.566185901Z,24,1,42018017,,54.050000000,9223372036854775807,56189597,13549,7,0,1,0,ESH6-ESM6
2025-11-13T19:54:13.844546031Z,2025-11-13T19:54:13.844093855Z,24,1,42140864,,6872.000000000,9223372036854775807,56490225,11530,7,0,1,0,ESM6
2025-11-13T19:54:14.972092074Z,2025-11-13T19:54:14.970246909Z,24,1,294973,,6755.500000000,9223372036854775807,56490731,12710,4,0,1,0,ESZ5
2025-11-13T19:54:14.972116511Z,2025-11-13T19:54:14.971220325Z,24,1,294973,,6756.000000000,9223372036854775807,56490734,11695,7,0,1,0,ESZ5
2025-11-13T19:54:14.972169907Z,2025-11-13T19:54:14.971332505Z,24,1,42140878,,6816.750000000,9223372036854775807,56490739,13536,7,0,1,0,ESH6
2025-11-13T19:54:14.973236427Z,2025-11-13T19:54:14.971598625Z,24,1,294973,,6755.750000000,9223372036854775807,56490762,15269,7,0,1,0,ESZ5
2025-11-13T19:54:14.974332513Z,2025-11-13T19:54:14.972970385Z,24,1,42140878,,6816.000000000,9223372036854775807,56490777,15350,4,0,1,0,ESH6
2025-11-13T19:54:14.974521016Z,2025-11-13T19:54:14.973244863Z,24,1,42140878,,6816.500000000,9223372036854775807,56490778,19939,7,0,1,0,ESH6
2025-11-13T19:54:14.974521016Z,2025-11-13T19:54:14.973262845Z,24,1,42140864,,6871.250000000,9223372036854775807,56490778,19939,7,0,1,0,ESM6
2025-11-13T19:54:14.986271016Z,2025-11-13T19:54:14.986179289Z,24,1,42140878,,6816.250000000,9223372036854775807,56490909,11539,7,0,1,0,ESH6
2025-11-13T19:54:15.074682355Z,2025-11-13T19:54:15.074569801Z,24,1,294973,,6755.500000000,9223372036854775807,56491327,11667,7,0,1,0,ESZ5
2025-11-13T19:54:15.083712210Z,2025-11-13T19:54:15.083388335Z,24,1,294973,,6755.250000000,9223372036854775807,56491406,12481,4,0,1,0,ESZ5
2025-11-13T19:54:18.072195808Z,2025-11-13T19:54:18.072090971Z,24,1,42140878,,6816.000000000,9223372036854775807,56493874,13249,7,0,1,0,ESH6
2025-11-13T19:54:56.225827614Z,2025-11-13T19:54:56.225662679Z,24,1,294973,,6755.250000000,9223372036854775807,56511778,11505,7,0,1,0,ESZ5
2025-11-13T19:54:56.235525033Z,2025-11-13T19:54:56.234002791Z,24,1,294973,,6755.000000000,9223372036854775807,56511873,13366,4,0,1,0,ESZ5
2025-11-13T19:54:56.235560582Z,2025-11-13T19:54:56.234803511Z,24,1,42140878,,6815.750000000,9223372036854775807,56511878,12163,7,0,1,0,ESH6
2025-11-13T19:54:56.235901610Z,2025-11-13T19:54:56.234917941Z,24,1,294973,,6755.000000000,9223372036854775807,56511888,15456,7,0,1,0,ESZ5
2025-11-13T19:54:56.236938486Z,2025-11-13T19:54:56.235918041Z,24,1,42140864,,6870.500000000,9223372036854775807,56511900,20190,7,0,1,0,ESM6
2025-11-13T19:54:56.256372376Z,2025-11-13T19:54:56.255835819Z,24,1,294973,,6754.750000000,9223372036854775807,56512040,14663,4,0,1,0,ESZ5
2025-11-13T19:54:57.661650713Z,2025-11-13T19:54:57.661548731Z,24,1,42140878,,6815.500000000,9223372036854775807,56513563,11763,7,0,1,0,ESH6
2025-11-13T19:54:58.488454981Z,2025-11-13T19:54:58.486683275Z,24,1,294973,,6754.250000000,9223372036854775807,56514003,12505,4,0,1,0,ESZ5
2025-11-13T19:54:58.489634913Z,2025-11-13T19:54:58.487770793Z,24,1,42140878,,6815.000000000,9223372036854775807,56514019,11880,4,0,1,0,ESH6
2025-11-13T19:54:58.489691035Z,2025-11-13T19:54:58.487774093Z,24,1,294973,,6754.750000000,9223372036854775807,56514022,11499,7,0,1,0,ESZ5
2025-11-13T19:55:00.726718197Z,2025-11-13T19:55:00.726624385Z,24,1,42140878,,6815.250000000,9223372036854775807,56515287,11371,7,0,1,0,ESH6
2025-11-13T19:55:00.779124614Z,2025-11-13T19:55:00.778963585Z,24,1,294973,,6754.500000000,9223372036854775807,56515349,11651,7,0,1,0,ESZ5
2025-11-13T19:55:00.800257115Z,2025-11-13T19:55:00.800129289Z,24,1,42140878,,6815.000000000,9223372036854775807,56515581,12842,7,0,1,0,ESH6
2025-11-13T19:55:00.800263827Z,2025-11-13T19:55:00.800129617Z,24,1,294973,,6754.250000000,9223372036854775807,56515582,11255,7,0,1,0,ESZ5
2025-11-13T19:55:00.800479148Z,2025-11-13T19:55:00.800281079Z,24,1,42140864,,6869.750000000,9223372036854775807,56515607,11703,7,0,1,0,ESM6
2025-11-13T19:55:00.829038111Z,2025-11-13T19:55:00.827175447Z,24,1,294973,,6753.500000000,9223372036854775807,56515809,11871,4,0,1,0,ESZ5
2025-11-13T19:55:00.829051550Z,2025-11-13T19:55:00.827975035Z,24,1,294973,,6754.000000000,9223372036854775807,56515810,12964,7,0,1,0,ESZ5
2025-11-13T19:55:00.829091092Z,2025-11-13T19:55:00.828191493Z,24,1,42140878,,6814.750000000,9223372036854775807,56515815,11382,7,0,1,0,ESH6
2025-11-13T19:55:00.830330664Z,2025-11-13T19:55:00.828288883Z,24,1,294973,,6753.750000000,9223372036854775807,56515843,20729,7,0,1,0,ESZ5
2025-11-13T19:55:00.830493694Z,2025-11-13T19:55:00.829116099Z,24,1,42140878,,6814.500000000,9223372036854775807,56515851,15313,7,0,1,0,ESH6
2025-11-13T19:55:00.835493357Z,2025-11-13T19:55:00.835070791Z,24,1,294973,,6753.500000000,9223372036854775807,56515912,14273,7,0,1,0,ESZ5
2025-11-13T19:55:00.836000180Z,2025-11-13T19:55:00.835518381Z,24,1,42140864,,6869.000000000,9223372036854775807,56515930,11743,7,0,1,0,ESM6
2025-11-13T19:55:00.837116871Z,2025-11-13T19:55:00.836271603Z,24,1,42140878,,6814.250000000,9223372036854775807,56515963,17265,7,0,1,0,ESH6
2025-11-13T19:55:00.868317469Z,2025-11-13T19:55:00.868056361Z,24,1,294973,,6753.250000000,9223372036854775807,56516219,13571,4,0,1,0,ESZ5
2025-11-13T19:55:00.887633891Z,2025-11-13T19:55:00.887522037Z,24,1,42140878,,6814.000000000,9223372036854775807,56516287,11729,7,0,1,0,ESH6
2025-11-13T19:55:00.923321056Z,2025-11-13T19:55:00.923164713Z,24,1,294973,,6753.250000000,9223372036854775807,56516379,11700,7,0,1,0,ESZ5
2025-11-13T19:55:00.933631745Z,2025-11-13T19:55:00.933547231Z,24,1,42140878,,6813.750000000,9223372036854775807,56516465,13284,7,0,1,0,ESH6
2025-11-13T19:55:00.947596762Z,2025-11-13T19:55:00.947256349Z,24,1,294973,,6753.000000000,9223372036854775807,56516490,12883,4,0,1,0,ESZ5
2025-11-13T19:55:01.261107819Z,2025-11-13T19:55:01.261016997Z,24,1,294973,,6753.000000000,9223372036854775807,56517018,10985,7,0,1,0,ESZ5
2025-11-13T19:55:01.261377259Z,2025-11-13T19:55:01.261096585Z,24,1,42140878,,6813.250000000,9223372036854775807,56517025,12977,4,0,1,0,ESH6
2025-11-13T19:55:01.276445528Z,2025-11-13T19:55:01.276346869Z,24,1,42140878,,6813.500000000,9223372036854775807,56517122,11383,7,0,1,0,ESH6
2025-11-13T19:55:01.319400627Z,2025-11-13T19:55:01.319043179Z,24,1,294973,,6752.750000000,9223372036854775807,56517159,11743,4,0,1,0,ESZ5
2025-11-13T19:55:02.509040184Z,2025-11-13T19:55:02.508706009Z,24,1,294973,,6752.750000000,9223372036854775807,56518631,12221,7,0,1,0,ESZ5
2025-11-13T19:55:02.509371973Z,2025-11-13T19:55:02.509056223Z,24,1,42140864,,6868.250000000,9223372036854775807,56518657,11652,7,0,1,0,ESM6
2025-11-13T19:55:02.523204747Z,2025-11-13T19:55:02.523108297Z,24,1,42140878,,6813.250000000,9223372036854775807,56518781,11369,7,0,1,0,ESH6
2025-11-13T19:55:02.585767060Z,2025-11-13T19:55:02.585404505Z,24,1,294973,,6752.500000000,9223372036854775807,56518846,13915,4,0,1,0,ESZ5
2025-11-13T19:55:02.611186618Z,2025-11-13T19:55:02.610854993Z,24,1,294973,,6752.500000000,9223372036854775807,56518902,14656,7,0,1,0,ESZ5
2025-11-13T19:55:02.968688126Z,2025-11-13T19:55:02.968128805Z,24,1,294973,,6752.250000000,9223372036854775807,56519215,14345,4,0,1,0,ESZ5
2025-11-13T19:55:02.980371734Z,2025-11-13T19:55:02.979884063Z,24,1,42140878,,6813.000000000,9223372036854775807,56519326,13245,7,0,1,0,ESH6
2025-11-13T19:55:03.497415151Z,2025-11-13T19:55:03.497252565Z,24,1,294973,,6752.250000000,9223372036854775807,56520380,12056,7,0,1,0,ESZ5
2025-11-13T19:55:03.512997830Z,2025-11-13T19:55:03.512252623Z,24,1,294973,,6751.750000000,9223372036854775807,56520541,13674,4,0,1,0,ESZ5
2025-11-13T19:55:03.513004887Z,2025-11-13T19:55:03.512252911Z,24,1,294973,,6752.000000000,9223372036854775807,56520542,11615,7,0,1,0,ESZ5
2025-11-13T19:55:03.513076584Z,2025-11-13T19:55:03.512788011Z,24,1,42140878,,6812.750000000,9223372036854775807,56520552,11624,7,0,1,0,ESH6
2025-11-13T19:55:03.513597813Z,2025-11-13T19:55:03.513020225Z,24,1,42140864,,6867.500000000,9223372036854775807,56520583,16053,7,0,1,0,ESM6
2025-11-13T19:55:03.513620476Z,2025-11-13T19:55:03.513185741Z,24,1,42140870,,6934.000000000,9223372036854775807,56520584,15879,7,0,1,0,ESU6
2025-11-13T19:55:03.513620476Z,2025-11-13T19:55:03.513160397Z,24,1,10252,,6981.500000000,9223372036854775807,56520584,15879,7,0,1,0,ESZ6
2025-11-13T19:55:03.646905868Z,2025-11-13T19:55:03.646802603Z,24,1,42140878,,6812.500000000,9223372036854775807,56520967,14130,7,0,1,0,ESH6
2025-11-13T19:55:03.945987760Z,2025-11-13T19:55:03.945803095Z,24,1,294973,,6751.750000000,9223372036854775807,56521344,11181,7,0,1,0,ESZ5
2025-11-13T19:55:04.016283239Z,2025-11-13T19:55:04.016185277Z,24,1,42140878,,6812.250000000,9223372036854775807,56521582,11337,7,0,1,0,ESH6
2025-11-13T19:55:04.178587859Z,2025-11-13T19:55:04.178227755Z,24,1,294973,,6751.500000000,9223372036854775807,56521715,12735,4,0,1,0,ESZ5
2025-11-13T19:55:05.312896555Z,2025-11-13T19:55:05.312330613Z,24,1,294973,,6751.500000000,9223372036854775807,56523390,15044,7,0,1,0,ESZ5
2025-11-13T19:55:05.323304467Z,2025-11-13T19:55:05.323203441Z,24,1,42140878,,6812.000000000,9223372036854775807,56523495,13362,7,0,1,0,ESH6
2025-11-13T19:55:05.732333550Z,2025-11-13T19:55:05.731956287Z,24,1,294973,,6751.250000000,9223372036854775807,56523973,12934,4,0,1,0,ESZ5
2025-11-13T19:55:05.750570988Z,2025-11-13T19:55:05.750231983Z,24,1,294973,,6751.250000000,9223372036854775807,56524046,12156,7,0,1,0,ESZ5
2025-11-13T19:55:05.751099183Z,2025-11-13T19:55:05.750593557Z,24,1,42140864,,6866.750000000,9223372036854775807,56524074,11444,7,0,1,0,ESM6
2025-11-13T19:55:06.230002519Z,2025-11-13T19:55:06.229576449Z,24,1,294973,,6751.000000000,9223372036854775807,56524971,14638,4,0,1,0,ESZ5
2025-11-13T19:55:06.235670945Z,2025-11-13T19:55:06.235570637Z,24,1,42140878,,6811.750000000,9223372036854775807,56524992,14023,7,0,1,0,ESH6
