ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-11-13 19:08:46.664081601+00:00,2025-11-13 19:08:46.663595541+00:00,19,1,2784478,UD:1V: VT 2784478,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:08:46+00:00,,,,,,,,286723,0,2784478,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2784478
2025-11-13 19:10:43.405089681+00:00,2025-11-13 19:10:43.402532281+00:00,19,1,2787191,UD:1V:CVT 2787191,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:10:43+00:00,,,,,,,,24579,0,2787191,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:VT,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CVT 2787191
2025-11-13 19:11:14.297231562+00:00,2025-11-13 19:11:14.295883547+00:00,19,1,2789204,UD:1V:CVT 2789204,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:11:14+00:00,,,,,,,,24579,0,2789204,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:VT,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CVT 2789204
2025-11-13 19:11:38.256494800+00:00,2025-11-13 19:11:38.255977127+00:00,19,1,2789369,UD:1V: 12 2789369,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:11:38+00:00,,,,,,,,287747,0,2789369,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2789369
2025-11-13 19:15:59.217237903+00:00,2025-11-13 19:15:59.216740413+00:00,19,1,2797009,UD:1V: 12 2797009,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:15:59+00:00,,,,,,,,287747,0,2797009,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2797009
2025-11-13 19:17:39.112153770+00:00,2025-11-13 19:17:39.111633149+00:00,19,1,2797104,UD:1V: VT 2797104,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:17:39+00:00,,,,,,,,286723,0,2797104,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797104
2025-11-13 19:17:51.479057210+00:00,2025-11-13 19:17:51.478808335+00:00,19,1,2797113,UD:1V: ST 2797113,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:17:51+00:00,,,,,,,,270339,0,2797113,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,ST,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: ST 2797113
2025-11-13 19:17:55.550737109+00:00,2025-11-13 19:17:55.550237477+00:00,19,1,2797117,UD:1V: VT 2797117,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:17:55+00:00,,,,,,,,286723,0,2797117,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2797117
2025-11-13 19:19:09.641938007+00:00,2025-11-13 19:19:09.641452027+00:00,19,1,2797172,UD:1V: VT 2797172,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:19:09+00:00,,,,,,,,286723,0,2797172,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797172
2025-11-13 19:19:40.861320915+00:00,2025-11-13 19:19:40.860833753+00:00,19,1,2797192,UD:1V: 12 2797192,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:19:40+00:00,,,,,,,,287747,0,2797192,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2797192
2025-11-13 19:20:24.967691911+00:00,2025-11-13 19:20:24.967200799+00:00,19,1,2797217,UD:1V: GN 2797217,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:20:24+00:00,,,,,,,,287747,0,2797217,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2797217
2025-11-13 19:20:38.813169820+00:00,2025-11-13 19:20:38.812613385+00:00,19,1,2797229,UD:1V: GN 2797229,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:20:38+00:00,,,,,,,,287747,0,2797229,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: GN 2797229
2025-11-13 19:20:50.246688588+00:00,2025-11-13 19:20:50.245862057+00:00,19,1,2797234,UD:1V:CFO 2797234,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:20:50+00:00,,,,,,,,8195,0,2797234,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:FO,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CFO 2797234
2025-11-13 19:21:14.166744488+00:00,2025-11-13 19:21:14.166260725+00:00,19,1,2797252,UD:1V: VT 2797252,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:21:14+00:00,,,,,,,,286723,0,2797252,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2797252
2025-11-13 19:21:28.187170408+00:00,2025-11-13 19:21:28.186535987+00:00,19,1,2797257,UD:1V:CFO 2797257,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:21:28+00:00,,,,,,,,8195,0,2797257,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:FO,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CFO 2797257
2025-11-13 19:23:03.661912375+00:00,2025-11-13 19:23:03.642859397+00:00,19,1,2797330,UD:1V: VT 2797330,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:23:03+00:00,,,,,,,,286723,0,2797330,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797330
2025-11-13 19:26:49.752040350+00:00,2025-11-13 19:26:49.751371503+00:00,19,1,2797461,UD:1V: BO 2797461,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:26:49+00:00,,,,,,,,286723,0,2797461,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,BO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: BO 2797461
2025-11-13 19:27:38.982927590+00:00,2025-11-13 19:27:38.981294401+00:00,19,1,2797497,UD:1V: VT 2797497,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:27:38+00:00,,,,,,,,286723,0,2797497,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797497
2025-11-13 19:28:39.556252617+00:00,2025-11-13 19:28:39.555745907+00:00,19,1,2797539,UD:1V: GN 2797539,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:28:39+00:00,,,,,,,,287747,0,2797539,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,1,255,2,Y,127,127,15,UD:1V: GN 2797539
2025-11-13 19:29:41.780414328+00:00,2025-11-13 19:29:41.779913545+00:00,19,1,2797573,UD:1V: VT 2797573,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:29:41+00:00,,,,,,,,286723,0,2797573,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2797573
2025-11-13 19:30:14.281661751+00:00,2025-11-13 19:30:14.281136849+00:00,19,1,2797588,UD:1V: VT 2797588,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:30:14+00:00,,,,,,,,286723,0,2797588,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2797588
2025-11-13 19:30:31.802517826+00:00,2025-11-13 19:30:31.801960245+00:00,19,1,2797600,UD:1V: GN 2797600,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:30:31+00:00,,,,,,,,287747,0,2797600,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2797600
2025-11-13 19:31:43.240188505+00:00,2025-11-13 19:31:43.236459155+00:00,19,1,2777143,UD:1V: IC 2777143,M,T,0.0,0.01,2025-11-14 22:59:00+00:00,2025-11-13 18:40:57+00:00,,,,,,,,286723,0,2777143,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,IC,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: IC 2777143
2025-11-13 19:31:43.240216389+00:00,2025-11-13 19:31:43.236459155+00:00,19,1,2777426,UD:1V: IC 2777426,M,T,0.0,0.01,2025-11-14 22:59:00+00:00,2025-11-13 18:45:02+00:00,,,,,,,,286723,0,2777426,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,IC,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: IC 2777426
2025-11-13 19:32:02.487141915+00:00,2025-11-13 19:32:02.486638595+00:00,19,1,2797648,UD:1V: GN 2797648,A,T,0.0,0.01,2025-11-13 21:00:00+00:00,2025-11-13 19:32:01+00:00,,,,,,,,287747,0,2797648,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,11,255,2,Y,127,127,15,UD:1V: GN 2797648
2025-11-13 19:33:08.401400466+00:00,2025-11-13 19:33:08.394209423+00:00,19,1,2797673,UD:1V:CRR 2797673,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:33:08+00:00,,,,,,,,25603,0,2797673,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:RR,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CRR 2797673
2025-11-13 19:33:17.851132460+00:00,2025-11-13 19:33:17.850608121+00:00,19,1,2797680,UD:1V: VT 2797680,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:33:17+00:00,,,,,,,,286723,0,2797680,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797680
2025-11-13 19:33:24.689675789+00:00,2025-11-13 19:33:24.676504319+00:00,19,1,2797684,UD:1V: VT 2797684,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:33:24+00:00,,,,,,,,286723,0,2797684,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797684
2025-11-13 19:33:36.863360906+00:00,2025-11-13 19:33:36.862863167+00:00,19,1,2797693,UD:1V: VT 2797693,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:33:36+00:00,,,,,,,,286723,0,2797693,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2797693
2025-11-13 19:35:26.211840816+00:00,2025-11-13 19:35:26.192117133+00:00,19,1,2797772,UD:1V: 12 2797772,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:35:26+00:00,,,,,,,,287747,0,2797772,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2797772
2025-11-13 19:39:34.688935521+00:00,2025-11-13 19:39:34.688451951+00:00,19,1,2798476,UD:1V: VT 2798476,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:39:34+00:00,,,,,,,,286723,0,2798476,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2798476
2025-11-13 19:41:07.010957818+00:00,2025-11-13 19:41:07.009657049+00:00,19,1,2846192,UD:1V: VT 2846192,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:41:06+00:00,,,,,,,,286723,0,2846192,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2846192
2025-11-13 19:45:38.539771956+00:00,2025-11-13 19:45:38.539295333+00:00,19,1,2853967,UD:1V: VT 2853967,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:45:38+00:00,,,,,,,,286723,0,2853967,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2853967
2025-11-13 19:47:54.851870786+00:00,2025-11-13 19:47:54.765153757+00:00,19,1,2854033,UD:1V: VT 2854033,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:47:54+00:00,,,,,,,,286723,0,2854033,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2854033
2025-11-13 19:47:55.332461748+00:00,2025-11-13 19:47:55.331834615+00:00,19,1,2854034,UD:1V:CVT 2854034,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:47:55+00:00,,,,,,,,24579,0,2854034,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:VT,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CVT 2854034
2025-11-13 19:49:11.840781265+00:00,2025-11-13 19:49:11.840238425+00:00,19,1,2854087,UD:1V:CFO 2854087,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:49:11+00:00,,,,,,,,8195,0,2854087,0,3,54,3000,10000,0,0,20,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:FO,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CFO 2854087
2025-11-13 19:49:37.109301303+00:00,2025-11-13 19:49:37.108010871+00:00,19,1,2854106,UD:1V: RR 2854106,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:49:37+00:00,,,,,,,,287747,0,2854106,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,RR,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: RR 2854106
2025-11-13 19:49:37.595199468+00:00,2025-11-13 19:49:37.594534773+00:00,19,1,2854107,UD:1V:CRR 2854107,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:49:37+00:00,,,,,,,,25603,0,2854107,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:RR,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CRR 2854107
2025-11-13 19:52:36.042488707+00:00,2025-11-13 19:52:36.041807399+00:00,19,1,2854200,UD:1V:CRR 2854200,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:52:36+00:00,,,,,,,,25603,0,2854200,0,3,54,3000,10000,0,0,5,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:RR,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CRR 2854200
2025-11-13 19:54:18.903704447+00:00,2025-11-13 19:54:18.903494839+00:00,19,1,2854278,UD:1V: VT 2854278,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:54:18+00:00,,,,,,,,286723,0,2854278,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2854278
2025-11-13 19:55:00.390858479+00:00,2025-11-13 19:55:00.389596569+00:00,19,1,2854305,UD:1V: GN 2854305,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:55:00+00:00,,,,,,,,287747,0,2854305,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,11,255,2,Y,127,127,15,UD:1V: GN 2854305
2025-11-13 19:55:05.406665038+00:00,2025-11-13 19:55:05.379865269+00:00,19,1,2854313,UD:1V: VT 2854313,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:55:05+00:00,,,,,,,,286723,0,2854313,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2854313
2025-11-13 19:55:52.807005494+00:00,2025-11-13 19:55:52.806488469+00:00,19,1,2854352,UD:1V: 12 2854352,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:55:52+00:00,,,,,,,,287747,0,2854352,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2854352
2025-11-13 19:57:25.777775370+00:00,2025-11-13 19:57:25.777286545+00:00,19,1,2854446,UD:1V: VT 2854446,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:57:25+00:00,,,,,,,,286723,0,2854446,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2854446
2025-11-13 19:57:31.628729135+00:00,2025-11-13 19:57:31.627502123+00:00,19,1,2854447,UD:1V: GN 2854447,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:57:31+00:00,,,,,,,,287747,0,2854447,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2854447
2025-11-13 19:58:03.607152948+00:00,2025-11-13 19:58:03.606624921+00:00,19,1,2854467,UD:1V: GN 2854467,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:58:03+00:00,,,,,,,,287747,0,2854467,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2854467
2025-11-13 19:58:23.636727566+00:00,2025-11-13 19:58:23.636017683+00:00,19,1,2854473,UD:1V:CVT 2854473,A,M,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 19:58:23+00:00,,,,,,,,24579,0,2854473,0,3,54,3000,10000,0,0,20,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:VT,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CVT 2854473
2025-11-13 20:01:29.972017341+00:00,2025-11-13 20:01:29.971526003+00:00,19,1,2854577,UD:1V: GN 2854577,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:01:29+00:00,,,,,,,,287747,0,2854577,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2854577
2025-11-13 20:03:36.403432083+00:00,2025-11-13 20:03:36.402927415+00:00,19,1,2854647,UD:1V: GN 2854647,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:03:36+00:00,,,,,,,,287747,0,2854647,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2854647
2025-11-13 20:05:09.007710414+00:00,2025-11-13 20:05:09.003869621+00:00,19,1,2854695,UD:1V: GN 2854695,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:05:08+00:00,,,,,,,,287747,0,2854695,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2854695
2025-11-13 20:10:15.174436745+00:00,2025-11-13 20:10:15.027221157+00:00,19,1,2854897,UD:1V: 23 2854897,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:10:14+00:00,,,,,,,,287747,0,2854897,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,23,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 23 2854897
2025-11-13 20:17:13.809957118+00:00,2025-11-13 20:17:13.803205753+00:00,19,1,2855210,UD:1V: VT 2855210,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:17:13+00:00,,,,,,,,286723,0,2855210,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2855210
2025-11-13 20:18:21.275251782+00:00,2025-11-13 20:18:21.269962229+00:00,19,1,2855245,UD:1V: GN 2855245,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:18:21+00:00,,,,,,,,287747,0,2855245,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2855245
2025-11-13 20:18:28.677905303+00:00,2025-11-13 20:18:28.520435875+00:00,19,1,2855249,UD:1V: VT 2855249,A,T,0.0,0.01,2025-11-13 22:00:00+00:00,2025-11-13 20:18:28+00:00,,,,,,,,286723,0,2855249,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2855249
